26596278-037,50550785-01,TOP ASSY ERCP SCOPE,4.09,5.78,4.125,0.76,5.09,3.65,7.605,4.64,5,2.52,PASS,chavj11
26596278-038,50550785-01,TOP ASSY ERCP SCOPE,4.805,4.96,1.435,0.535,4.74,3.59,8.3,4.38,6.4,4.08,PASS,gallarb
26596278-039,50550785-01,TOP ASSY ERCP SCOPE,3.455,9.1,1.025,1.425,5.435,3.905,8.145,5.71,8.95,2.125,FAIL,gallarb
26596278-040,50550785-01,TOP ASSY ERCP SCOPE,4.695,5.565,1.27,0.68,6.035,4.25,6.855,4.25,5.845,4.435,PASS,gallarb
26596278-041,50550785-01,TOP ASSY ERCP SCOPE,3.125,4.96,1.16,0.765,5.67,7.54,7.025,5.12,5.435,3.565,PASS,gallarb
26596278-042,50550785-01,TOP ASSY ERCP SCOPE,4.715,6.715,2.72,0.575,4.685,4.34,8.18,4.27,6.05,2.915,PASS,gallarb
26596278-043,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.83,0.855,0.61,5.58,7.89,8.245,4.67,5.61,3.415,PASS,gallarb
26596278-044,50550785-01,TOP ASSY ERCP SCOPE,4.65,5.905,0.99,0.65,5.945,3.665,7.465,4.175,5.765,3.405,PASS,gallarb
26596278-045,50550785-01,TOP ASSY ERCP SCOPE,2.335,3.855,1.295,0.785,3.965,4.665,5.365,4.03,6.24,3.985,PASS,gallarb
26596278-046,50550785-01,TOP ASSY ERCP SCOPE,3.405,5.6,1.245,0.575,5.18,3.93,8.07,4.34,4.065,2.355,PASS,gallarb
26596278-048,50550785-01,TOP ASSY ERCP SCOPE,4.565,7.89,0.525,0.49,5.535,6.335,9.34,4.405,6.09,3.455,FAIL,gallarb
26596278-049,50550785-01,TOP ASSY ERCP SCOPE,4.005,4.49,1.325,0.53,4.82,3.585,8.79,4.98,4.695,2.345,PASS,avilaa1
26596278-050,50550785-01,TOP ASSY ERCP SCOPE,4.995,7.285,0.925,0.53,4.305,4.065,8.275,5.105,4.99,3,PASS,avilaa1
26596278-051,50550785-01,TOP ASSY ERCP SCOPE,4.76,5.515,1.33,0.51,4.7,2.87,7.595,3.82,5.215,2.595,PASS,avilaa1
26596278-052,50550785-01,TOP ASSY ERCP SCOPE,3.455,4.355,0.995,0.48,7.025,4.375,6.75,4.745,5.68,4.25,PASS,avilaa1
26596278-053,50550785-01,TOP ASSY ERCP SCOPE,4.455,5.855,3.135,0.625,4.655,3.22,6.635,2.945,4.72,2.245,PASS,avilaa1
26596278-054,50550785-01,TOP ASSY ERCP SCOPE,4.415,5.27,2.7,0.225,4.94,2.915,7.245,2.62,3.985,1.835,PASS,avilaa1
26596278-055,50550785-01,TOP ASSY ERCP SCOPE,2.09,3.045,0.96,0.44,4.45,2.9,8.345,4.19,5.12,4.84,PASS,avilaa1
26596278-057,50550785-01,TOP ASSY ERCP SCOPE,4.3,5.925,1.155,0.555,5.295,3.545,6.865,4.42,5.135,2.52,PASS,avilaa1
26596278-058,50550785-01,TOP ASSY ERCP SCOPE,4.86,5.21,2.37,0.495,4.545,5.135,6.61,4.3,5.43,3.51,PASS,avilaa1
26596278-059,50550785-01,TOP ASSY ERCP SCOPE,3.475,4.13,2.235,0.59,4.165,7.775,7.595,4.665,5.595,5.31,FAIL,avilaa1
26596278-060,50550785-01,TOP ASSY ERCP SCOPE,3.78,4.505,1.745,0.74,5.585,2.65,7.88,4.77,4.73,1.685,PASS,chavj11
26596278-061,50550785-01,TOP ASSY ERCP SCOPE,3.565,6.405,1.93,0.56,4.44,3.4,8.71,5.125,4.63,3.105,PASS,chavj11
26596278-062,50550785-01,TOP ASSY ERCP SCOPE,3.65,4.57,0.975,0.585,4.125,3.91,5.375,5.27,8.98,3.435,PASS,chavj11
26596278-063,50550785-01,TOP ASSY ERCP SCOPE,3.455,4.52,0.955,0.75,6.295,3.31,5.285,4.56,4.525,2.135,PASS,chavj11
26596278-065,50550785-01,TOP ASSY ERCP SCOPE,2.34,4.48,1.065,0.78,4.205,2.76,5.595,5.335,5.2,2.345,REWORK,chavj11
26596278-066,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.71,1.235,1.35,4.845,2.615,6.865,3.44,5.49,3.215,PASS,chavj11
26596278-067,50550785-01,TOP ASSY ERCP SCOPE,2.79,3.56,2.005,0.45,3.755,4.18,8.625,4.26,5.44,3.17,PASS,chavj11
26596278-068,50550785-01,TOP ASSY ERCP SCOPE,3.465,4.19,2.615,0.83,5.04,3.25,7.685,3.645,5.045,2.24,PASS,chavj11
26596278-069,50550785-01,TOP ASSY ERCP SCOPE,2.765,3.235,1.35,0.83,5.65,5.85,8.535,4.2,6.125,4.565,PASS,chavj11
26596278-070,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.765,1.245,0.8,5.675,3.31,8.52,4.98,5.68,3.455,PASS,chavj11
26596278-071,50550785-01,TOP ASSY ERCP SCOPE,3.75,7.9,1.67,0.47,5.235,3.59,6.86,4.8,4.77,3.035,PASS,chavj11
26596278-074,50550785-01,TOP ASSY ERCP SCOPE,2.465,7.6,2.49,0.465,3.055,2.89,8.145,3.675,4.91,2.905,PASS,chavj11
26596278-075,50550785-01,TOP ASSY ERCP SCOPE,3.145,3.76,2.05,0.43,5.415,3.165,7.655,4.67,6.77,4.185,PASS,chavj11
26596278-079,50550785-01,TOP ASSY ERCP SCOPE,4.565,8.67,1.45,0.69,5.99,8.145,8.52,4.61,4.48,3.455,PASS,chavj11
26596278-081,50550785-01,TOP ASSY ERCP SCOPE,3.455,8.735,0.88,0.73,4.495,6.355,8.87,4.98,9.4,4.505,FAIL,chavj11
26596278-082,50550785-01,TOP ASSY ERCP SCOPE,3.405,4.14,3.56,0.675,4.345,3.235,6.28,4.575,6.555,3.725,PASS,chavj11
26596278-083,50550785-01,TOP ASSY ERCP SCOPE,3.99,4.5,2.05,0.575,4.69,2.88,8.57,3.64,5.43,2.62,PASS,chavj11
26596278-084,50550785-01,TOP ASSY ERCP SCOPE,2.9,8.8,3.07,0.58,3.43,2.9,7.935,3.48,5.23,3.39,PASS,chavj11
26596278-085,50550785-01,TOP ASSY ERCP SCOPE,3.12,6.08,1.12,0.985,6.045,3.195,9.32,2.33,6.005,4.505,FAIL,chavj11
26596278-086,50550785-01,TOP ASSY ERCP SCOPE,2.345,3.88,1.025,0.51,4.255,2.27,6.855,5.125,5.2,3,PASS,chavj11
26596278-087,50550785-01,TOP ASSY ERCP SCOPE,3.895,5.37,1.055,0.68,5.945,6.41,8.08,3.13,5.135,2.105,PASS,gallarb
26596278-089,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.725,0.99,0.645,4.615,3.645,4.42,2.76,5.995,2.335,PASS,gallarb
26596278-091,50550785-01,TOP ASSY ERCP SCOPE,4.56,7.895,1.225,1.095,4.905,5.095,9.34,5.245,5.675,4.565,FAIL,gallarb
26596278-093,50550785-01,TOP ASSY ERCP SCOPE,4.015,6.785,1.575,0.275,7.45,8.005,5.885,4.51,5.675,3.455,PASS,gallarb
26596278-094,50550785-01,TOP ASSY ERCP SCOPE,4.785,9.4,3.685,0.545,4.725,8.74,6.04,4.265,5.905,2.53,FAIL,gallarb
26596278-095,50550785-01,TOP ASSY ERCP SCOPE,2.845,3.705,2.87,0.795,3.645,3.32,8.48,4.035,6.25,3.67,PASS,gallarb
26596278-096,50550785-01,TOP ASSY ERCP SCOPE,4.765,5.015,1.235,0.405,6.24,3.135,6.265,3.86,5.685,2.875,PASS,gallarb
26596278-097,50550785-01,TOP ASSY ERCP SCOPE,3.285,6.785,1.665,0.76,3.79,6.41,6.19,4.8,5.32,3.465,PASS,gallarb
26596278-100,50550785-01,TOP ASSY ERCP SCOPE,3.255,4.07,4.03,0.51,3.46,2.84,7.45,4.175,4.81,3.39,PASS,gallarb
26596278-102,50550785-01,TOP ASSY ERCP SCOPE,4.94,8.6,2.01,0.48,9.3,2.5,6.62,3.675,4.64,2.875,FAIL,gallarb
26596278-105,50550785-01,TOP ASSY ERCP SCOPE,3.465,4.975,1.465,0.58,6,8.13,6.18,4.56,5.33,2.345,PASS,chavj11
26596278-106,50550785-01,TOP ASSY ERCP SCOPE,3.125,4.8,1.205,0.755,5.765,3.565,8.79,3.455,4.505,2.345,PASS,chavj11
26596278-109,50550785-01,TOP ASSY ERCP SCOPE,3.01,3.645,1.005,0.965,6.33,3.89,7.255,4.365,4.955,2.865,PASS,chavj11
26596278-110,50550785-01,TOP ASSY ERCP SCOPE,3.51,4.565,1.325,0.6,5.65,7.86,6.18,4.71,6.265,3.415,PASS,chavj11
26596278-111,50550785-01,TOP ASSY ERCP SCOPE,4.05,5.695,6.775,0.42,6.43,4.535,5.315,3.25,5.315,2.445,FAIL,chavj11
26596278-112,50550785-01,TOP ASSY ERCP SCOPE,4.2,5.01,1.585,0.4,6.335,3.435,7.55,4.51,6.265,3.125,PASS,chavj11
26596278-113,50550785-01,TOP ASSY ERCP SCOPE,3.67,8.54,3.125,0.665,4.7,6.49,7.905,2.94,6.27,4.87,PASS,chavj11
26596278-114,50550785-01,TOP ASSY ERCP SCOPE,2.995,4.89,2.16,0.58,3.895,3.43,8.43,4.025,5.675,3.3,PASS,chavj11
26596278-115,50550785-01,TOP ASSY ERCP SCOPE,3.465,5.125,1.235,0.43,5.975,4.39,8.675,4.73,5.125,2.345,PASS,chavj11
26596278-116,50550785-01,TOP ASSY ERCP SCOPE,2.3,3.685,1.045,0.89,5.165,6.18,8.905,4.63,5.755,2.985,PASS,chavj11
26596278-117,50550785-01,TOP ASSY ERCP SCOPE,3.165,5.165,1.51,0.75,5.905,4.885,7.69,3.58,8.45,3.465,PASS,chavj11
26596278-118,50550785-01,TOP ASSY ERCP SCOPE,3.005,4.145,1.475,0.975,5.765,5.655,6.885,4.485,4.64,3.145,PASS,chavj11
26596278-119,50550785-01,TOP ASSY ERCP SCOPE,4.51,6.69,2.28,0.575,4.995,3.695,7.025,3.975,4.735,3.005,PASS,chavj11
26596278-120,50550785-01,TOP ASSY ERCP SCOPE,4.08,4.815,2.045,0.6,6.38,3.465,6.45,5.39,5.39,3.385,REWORK,chavj11
26635279-004,50550785-01,TOP ASSY ERCP SCOPE,4,4.76,3.375,0.61,4.145,4.125,8.615,3.72,4.76,2.78,PASS,chavj11
26635279-005,50550785-01,TOP ASSY ERCP SCOPE,4.145,5.85,3.915,0.61,5.945,2.035,6.155,2.905,4.635,2.32,PASS,chavj11
26635279-006,50550785-01,TOP ASSY ERCP SCOPE,2.89,3.76,1.46,1.3,6.81,5.095,9.14,3.66,5.505,3.545,FAIL,chavj11
26635279-008,50550785-01,TOP ASSY ERCP SCOPE,5.12,7.35,1.16,0.82,4.56,4.085,7.89,4.555,4.31,3.125,PASS,chavj11
26635279-009,50550785-01,TOP ASSY ERCP SCOPE,4.555,6.785,1.16,1.41,4.435,3.385,5.515,4.88,6.785,3.455,PASS,chavj11
26635279-010,50550785-01,TOP ASSY ERCP SCOPE,5.495,4.46,3.42,0.655,4.86,2.975,8.235,3.735,4.94,2.27,FAIL,chavj11
26635279-011,50550785-01,TOP ASSY ERCP SCOPE,3.42,4.16,2.83,0.505,5.445,2.725,7.775,2.46,4.93,2.615,PASS,chavj11
26635279-012,50550785-01,TOP ASSY ERCP SCOPE,3.455,5.39,1.665,0.51,4.45,6.61,7.155,4.61,4.565,3.125,PASS,chavj11
26635279-013,50550785-01,TOP ASSY ERCP SCOPE,3.565,6.16,1.995,1.315,4.455,4.885,8.09,5.02,6.61,4.225,PASS,chavj11
26635279-014,50550785-01,TOP ASSY ERCP SCOPE,4.215,5.215,5.785,0.85,5.6,2.885,8.035,4.495,6.74,4.76,FAIL,chavj11
26635279-015,50550785-01,TOP ASSY ERCP SCOPE,2.875,4.965,1.235,0.875,6.125,2.89,8.69,4.195,5.065,3.125,PASS,chavj11
26635279-016,50550785-01,TOP ASSY ERCP SCOPE,2.32,3.395,2.145,0.65,5.095,3.455,8.205,3.075,5.38,3.16,PASS,chavj11
26635279-017,50550785-01,TOP ASSY ERCP SCOPE,3.405,7.89,1.64,0.835,5.855,4.21,5.49,4.025,5.765,3.45,PASS,chavj11
26635279-018,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.795,1.225,0.355,4.76,3.345,6.785,4.565,5.345,4.655,PASS,chavj11
26635279-019,50550785-01,TOP ASSY ERCP SCOPE,3.43,5.345,1.765,0.98,5.675,7.89,8.1,4.655,5.185,3.55,PASS,chavj11
26635279-020,50550785-01,TOP ASSY ERCP SCOPE,5.01,6.55,1.495,0.905,7.08,4.345,8.685,4,6.78,3.545,PASS,chavj11
26635279-021,50550785-01,TOP ASSY ERCP SCOPE,4.825,8.32,2.415,0.83,6.99,5.66,7.435,3.745,5.83,4.905,PASS,chavj11
26635279-022,50550785-01,TOP ASSY ERCP SCOPE,4.88,5.03,3.48,0.55,6.425,3.04,8.12,4.17,5.495,2.685,PASS,chavj11
26635279-023,50550785-01,TOP ASSY ERCP SCOPE,3.445,4.25,3.255,0.565,5.6,3.02,8.54,3.455,5.61,3.515,PASS,chavj11
26635279-024,50550785-01,TOP ASSY ERCP SCOPE,3.085,3.83,5.775,0.565,5.915,7.015,6.74,3.535,6,3.295,FAIL,chavj11
26635279-025,50550785-01,TOP ASSY ERCP SCOPE,3.83,4.88,2.285,0.505,6.875,4.345,8.775,2.515,7.005,4.125,PASS,chavj11
26635279-026,50550785-01,TOP ASSY ERCP SCOPE,4.915,5.395,3.65,0.675,5.33,5.23,7.525,3.8,5.555,2.675,PASS,chavj11
26635279-027,50550785-01,TOP ASSY ERCP SCOPE,3.235,4.09,1.755,0.785,5.71,3.425,6.96,2.62,4.415,2.62,PASS,chavj11
26635279-028,50550785-01,TOP ASSY ERCP SCOPE,2.515,3.85,6.675,0.08,6.095,3.815,7.41,3.49,6.92,4.145,FAIL,chavj11
26635279-029,50550785-01,TOP ASSY ERCP SCOPE,2.375,3.475,3.875,0.395,4.39,3.335,6.39,4.015,6.08,3.6,PASS,chavj11
26635279-030,50550785-01,TOP ASSY ERCP SCOPE,2.935,3.7,2.06,0.585,4.1,3.8,6.715,3.225,5.645,3.68,PASS,chavj11
26635279-031,50550785-01,TOP ASSY ERCP SCOPE,1.855,2.77,2.555,0.66,6.22,3.35,7.905,4.515,6.82,5.15,PASS,chavj11
26635279-032,50550785-01,TOP ASSY ERCP SCOPE,2.375,8.45,3.17,0.865,8.645,3.295,5.9,3.64,6.515,4.295,PASS,chavj11
26635279-033,50550785-01,TOP ASSY ERCP SCOPE,3.615,9.2,2.235,0.765,7.91,2.58,5.49,3.89,6.225,3.25,FAIL,chavj11
26635279-034,50550785-01,TOP ASSY ERCP SCOPE,3.23,5.925,1.945,5.41,4.29,4.01,6.685,3.715,5.255,3.255,FAIL,chavj11
26635279-036,50550785-01,TOP ASSY ERCP SCOPE,2.74,3.065,3.24,0.58,5.01,3.27,6.075,3.015,8.97,2.495,PASS,chavj11
26635279-037,50550785-01,TOP ASSY ERCP SCOPE,4.355,4.85,3.345,0.695,5.88,4.615,6.485,3.54,5.125,2.765,PASS,chavj11
26635279-040,50550785-01,TOP ASSY ERCP SCOPE,4.89,6.78,1.16,1.025,9.12,4.645,7.855,4.375,5.14,3.455,FAIL,chavj11
26635279-041,50550785-01,TOP ASSY ERCP SCOPE,3.455,7.625,1.765,0.76,5.975,3.46,8.39,6.12,5.39,3.565,REWORK,chavj11
26635279-042,50550785-01,TOP ASSY ERCP SCOPE,2.5,3.535,2.985,0.58,6.355,4.38,6.63,3.75,5.87,3.48,PASS,chavj11
26635279-043,50550785-01,TOP ASSY ERCP SCOPE,4.135,5.63,1.575,0.655,5.435,5.055,8.335,5.01,4.8,2.135,PASS,chavj11
26635279-044,50550785-01,TOP ASSY ERCP SCOPE,3.61,3.815,3.5,0.5,3.4,4.91,8.035,3.715,6.285,4.04,PASS,avilaa1
26635279-045,50550785-01,TOP ASSY ERCP SCOPE,4.12,5.65,1.14,1.34,6.925,8.93,7.625,4.56,7.345,3.465,REWORK,avilaa1
26635279-046,50550785-01,TOP ASSY ERCP SCOPE,2.615,3.325,3.57,0.885,6.38,3.115,6.085,4.79,8.88,2.77,PASS,avilaa1
26635279-047,50550785-01,TOP ASSY ERCP SCOPE,4.76,6.76,2.41,0.695,6.04,2.465,5.94,4.04,4.555,2.21,PASS,avilaa1
26635279-048,50550785-01,TOP ASSY ERCP SCOPE,3.125,4.355,1.165,0.505,5.495,3.685,6.395,4.53,6.785,3.905,PASS,avilaa1
26635279-049,50550785-01,TOP ASSY ERCP SCOPE,4.3,4.715,4.08,0.985,5.16,6.22,8.34,4.31,8.245,4.97,PASS,avilaa1
26635279-050,50550785-01,TOP ASSY ERCP SCOPE,3.455,5.48,1.13,1.055,6,6.345,8.09,3.99,6.78,4.56,PASS,avilaa1
26635279-051,50550785-01,TOP ASSY ERCP SCOPE,4.74,6.35,2.145,1.585,7.923,6.625,8.634,4.965,4.635,3.47,PASS,avilaa1
26635279-052,50550785-01,TOP ASSY ERCP SCOPE,2.67,3.59,2.82,0.76,4.59,7.355,7.16,3.725,5.645,3.53,PASS,avilaa1
26635279-053,50550785-01,TOP ASSY ERCP SCOPE,3.88,8.49,0.97,0.985,7.08,8.005,8.235,4.495,6.475,4.355,PASS,avilaa1
26635279-054,50550785-01,TOP ASSY ERCP SCOPE,4.035,5.33,2.61,1.045,6.785,2.735,8.235,4.325,4.84,5.46,FAIL,gallarb
26635279-055,50550785-01,TOP ASSY ERCP SCOPE,4.79,4.93,1.59,0.89,5.34,2.575,6.52,4.605,6.055,4.54,PASS,gallarb
26635279-056,50550785-01,TOP ASSY ERCP SCOPE,3.25,4.105,1.16,0.875,6.08,5.41,7.785,3.565,6.005,3.895,PASS,gallarb
26635279-057,50550785-01,TOP ASSY ERCP SCOPE,3.315,4.46,2.815,0.755,3.7,3.7,7.37,4.495,5.05,2.365,PASS,gallarb
26635279-058,50550785-01,TOP ASSY ERCP SCOPE,2.76,4.46,3.405,0.58,5.315,3.455,8.41,5.32,4.905,3.19,REWORK,gallarb
26635279-059,50550785-01,TOP ASSY ERCP SCOPE,3.655,7.655,0.885,1.015,6.775,3.97,8.07,4.635,6.78,3.455,PASS,gallarb
26635279-060,50550785-01,TOP ASSY ERCP SCOPE,4.88,5.75,2.16,2.85,5,4.42,8.885,4.045,5.845,3.63,PASS,gallarb
26635279-062,50550785-01,TOP ASSY ERCP SCOPE,3.65,4.375,1.025,0.675,4.88,8.125,9.54,4.56,5.695,3.455,FAIL,gallarb
26635279-063,50550785-01,TOP ASSY ERCP SCOPE,3.81,4.505,1.445,0.795,5.005,5.665,6.945,3.695,4.665,2.04,PASS,gallarb
26635279-064,50550785-01,TOP ASSY ERCP SCOPE,5.12,7.08,1.995,0.685,6.71,5.685,8.47,5.015,7.585,2.095,PASS,gallarb
26635279-065,50550785-01,TOP ASSY ERCP SCOPE,4.55,5.795,1.84,0.76,3.735,8.44,6.255,5.33,5.17,4.335,REWORK,avilaa1
26635279-066,50550785-01,TOP ASSY ERCP SCOPE,4.09,4.73,2.995,5.25,5.72,4.22,6.86,4.275,4.895,5.32,FAIL,avilaa1
26635279-067,50550785-01,TOP ASSY ERCP SCOPE,4.905,5.285,2.895,0.515,5.185,2.96,6.165,4.27,7.11,4.355,PASS,avilaa1
26635279-068,50550785-01,TOP ASSY ERCP SCOPE,4.07,4.605,2.355,0.87,6.47,3.87,7.89,4.5,6.625,4.12,PASS,avilaa1
26635279-069,50550785-01,TOP ASSY ERCP SCOPE,3.455,5.34,1.495,0.635,4.69,4.14,8.76,4.265,6.09,4.535,PASS,avilaa1
26635279-070,50550785-01,TOP ASSY ERCP SCOPE,4.76,5.285,2.19,0.805,6.4,3.4,6.175,4.34,4.125,2.04,PASS,avilaa1
26635279-071,50550785-01,TOP ASSY ERCP SCOPE,4.025,4.53,3.68,0.635,5.175,3.02,6.965,4.47,4.125,1.89,PASS,avilaa1
26635279-072,50550785-01,TOP ASSY ERCP SCOPE,4.655,6.695,1.32,0.305,4.9,7.685,4.565,4.56,5.555,2.085,PASS,avilaa1
26635279-073,50550785-01,TOP ASSY ERCP SCOPE,3.45,6.105,1.23,0.42,6.55,5.91,5.97,4.355,5.135,3.465,PASS,avilaa1
26635279-074,50550785-01,TOP ASSY ERCP SCOPE,4.125,6.785,2.065,0.975,5.32,5.815,6.905,4.675,6.785,3.465,PASS,avilaa1
26635279-075,50550785-01,TOP ASSY ERCP SCOPE,4.135,4.8,2.25,0.85,5.96,4.94,6.365,3.72,5.2,2.57,PASS,chavj11
26635279-076,50550785-01,TOP ASSY ERCP SCOPE,4.65,6.555,2.81,0.94,5.91,3.15,7.865,4.6,5.245,3.455,PASS,chavj11
26635279-077,50550785-01,TOP ASSY ERCP SCOPE,4.125,6.41,2.11,1.105,9.14,4.535,7.36,5.32,5.675,4.995,FAIL,chavj11
26635279-078,50550785-01,TOP ASSY ERCP SCOPE,3.125,5.675,1.795,0.965,6.015,4.235,9.15,4.375,6.78,3.425,FAIL,chavj11
26635279-079,50550785-01,TOP ASSY ERCP SCOPE,4.165,5.21,2.01,0.5,6.39,1.93,4.585,3.92,5.225,3.04,PASS,chavj11
26635279-080,50550785-01,TOP ASSY ERCP SCOPE,3.13,4.17,1.97,5.28,5.485,8.01,7.895,5.34,7.545,4.125,REWORK,chavj11
26635279-081,50550785-01,TOP ASSY ERCP SCOPE,4.22,4.89,3.51,0.635,5.975,2.715,6.015,4.135,8.91,2.08,PASS,chavj11
26635279-082,50550785-01,TOP ASSY ERCP SCOPE,4.125,6.43,0.88,0.57,5.765,7.815,8.665,5.23,7.78,5.12,PASS,chavj11
26635279-083,50550785-01,TOP ASSY ERCP SCOPE,4.565,5.77,2,0.6,5.67,5.425,7.98,3.885,4.5,3.05,PASS,chavj11
26635279-084,50550785-01,TOP ASSY ERCP SCOPE,4.325,5.135,0.88,0.45,5.675,6.785,8.345,4.568,6.12,4.555,PASS,chavj11
26635279-085,50550785-01,TOP ASSY ERCP SCOPE,1.545,4.815,3.195,0.395,4.415,2.86,8.545,4.08,5.85,4.26,PASS,gallarb
26635279-086,50550785-01,TOP ASSY ERCP SCOPE,4.945,6.18,2.94,0.685,6.105,3.395,5.91,4.62,5.495,3.515,PASS,gallarb
26635279-087,50550785-01,TOP ASSY ERCP SCOPE,2.8,3.565,3.15,0.785,5.91,3.79,4.21,4.155,5.745,3.895,PASS,gallarb
26635279-088,50550785-01,TOP ASSY ERCP SCOPE,4.555,5.55,2.12,1,4.535,3.535,8.965,4.205,5.16,3.645,PASS,gallarb
26635279-089,50550785-01,TOP ASSY ERCP SCOPE,3.405,9.905,1.87,0.875,7.285,4.365,8.5,4.765,6.785,4.675,FAIL,gallarb
26635279-090,50550785-01,TOP ASSY ERCP SCOPE,4.335,5.365,1.835,0.575,7.175,4.565,7.65,4.565,5.98,4.025,PASS,gallarb
26635279-091,50550785-01,TOP ASSY ERCP SCOPE,4.56,5.04,2.375,0.645,6.96,5.87,8.88,4.915,6.06,4.565,PASS,gallarb
26635279-092,50550785-01,TOP ASSY ERCP SCOPE,4.565,4.065,2.14,1.605,7.26,7.1,8.985,4.51,7.11,4.005,PASS,gallarb
26635279-093,50550785-01,TOP ASSY ERCP SCOPE,3.455,6.785,2.71,1.005,6.325,0.975,7.515,5.045,5.44,3.415,PASS,gallarb
26635279-094,50550785-01,TOP ASSY ERCP SCOPE,4.535,6.55,1.13,0.895,5.075,8.45,8.095,3.455,7.135,4.565,REWORK,gallarb
26635279-096,50550785-01,TOP ASSY ERCP SCOPE,2.995,4.245,1.76,0.98,5.095,6.835,8.69,4.61,5.89,3.2,PASS,chavj11
26635279-097,50550785-01,TOP ASSY ERCP SCOPE,4.69,4.975,3.09,0.645,3.73,5.135,6.445,3.985,4.555,2.215,PASS,chavj11
26635279-098,50550785-01,TOP ASSY ERCP SCOPE,4.25,6.405,3.1,0.42,6.69,3.325,5.95,4.05,5.035,2.985,PASS,chavj11
26635279-099,50550785-01,TOP ASSY ERCP SCOPE,2.79,3.87,3.71,0.695,4.735,3.185,6.59,3.485,6.22,3.295,PASS,chavj11
26635279-100,50550785-01,TOP ASSY ERCP SCOPE,2.66,3.36,2.87,0.735,5.445,7.035,8.315,4.4,5.505,3.25,PASS,chavj11
26635279-101,50550785-01,TOP ASSY ERCP SCOPE,3.58,4.355,3.255,0.695,6.505,3.785,7.385,4.765,5.455,2.65,PASS,chavj11
26635279-102,50550785-01,TOP ASSY ERCP SCOPE,4.355,6.55,2.435,0.935,6.44,4.52,7.17,3.535,4.355,2.425,PASS,chavj11
26635279-103,50550785-01,TOP ASSY ERCP SCOPE,4.32,4.895,2.605,0.565,6.24,3.2,6.46,3.735,5.035,2.49,PASS,chavj11
26635279-104,50550785-01,TOP ASSY ERCP SCOPE,4.565,7.615,2.84,0.735,6.67,4.76,9.19,5.225,5.58,3.455,FAIL,chavj11
26635279-105,50550785-01,TOP ASSY ERCP SCOPE,4.435,5.165,2.335,0.57,3.495,3.115,8.785,4.56,6,2.985,PASS,chavj11
26635279-106,50550785-01,TOP ASSY ERCP SCOPE,3.875,4.385,1.43,0.705,4.975,4.93,7.83,3.86,5.885,2.895,PASS,chavj11
26635279-107,50550785-01,TOP ASSY ERCP SCOPE,3.45,6.48,1.185,0.945,4.675,4.365,7.89,5.76,7.885,4.565,REWORK,chavj11
26635279-109,50550785-01,TOP ASSY ERCP SCOPE,2.645,3.715,0.735,0.595,4.265,2.445,7.64,3.765,5.61,3.08,PASS,chavj11
26635279-110,50550785-01,TOP ASSY ERCP SCOPE,3.72,4.37,1.05,0.885,3.215,3.535,5.985,3.87,5.315,2.96,PASS,chavj11
26635279-111,50550785-01,TOP ASSY ERCP SCOPE,4.695,5.505,1.49,0.655,7.46,7.46,8.915,4.56,7.345,3.29,PASS,chavj11
26635279-112,50550785-01,TOP ASSY ERCP SCOPE,3.005,4.01,1.375,0.375,5.455,3.97,9.5,5.12,7.825,3.465,FAIL,chavj11
26635279-113,50550785-01,TOP ASSY ERCP SCOPE,2.8,5.45,1.685,0.605,5.77,2.915,6.53,3.715,5.71,3.54,PASS,chavj11
26635279-114,50550785-01,TOP ASSY ERCP SCOPE,3.81,4.525,1.375,0.555,5.4,4.785,7.105,4.68,5.83,3.645,PASS,chavj11
26635279-115,50550785-01,TOP ASSY ERCP SCOPE,4.565,6.625,1.235,0.54,6.51,4.11,8.975,5.09,5.86,3.455,PASS,chavj11
26635279-117,50550785-01,TOP ASSY ERCP SCOPE,2.775,3.485,0.985,0.505,5.7,3.505,6.65,3.4,5.425,2.495,PASS,chavj11
26635279-118,50550785-01,TOP ASSY ERCP SCOPE,4.72,5.58,2.62,5.01,5.255,2.375,6.895,2.765,3.87,1.765,PASS,gallarb
26635279-119,50550785-01,TOP ASSY ERCP SCOPE,3.175,3.85,2.86,0.555,5.825,3.355,6.195,3.78,5.78,3.585,PASS,gallarb
26635279-120,50550785-01,TOP ASSY ERCP SCOPE,2.355,3.755,1.77,0.54,5.26,3.18,7.08,4.945,6.56,4.42,PASS,gallarb
26635279-123,50550785-01,TOP ASSY ERCP SCOPE,4.225,5.005,1.155,0.645,3.54,5.505,7.205,3.99,5.64,3.655,PASS,gallarb
26635279-125,50550785-01,TOP ASSY ERCP SCOPE,3.455,8.705,1.12,0.41,5.755,3.055,7.995,4.525,4.705,5.67,FAIL,gallarb
26635279-126,50550785-01,TOP ASSY ERCP SCOPE,4.355,4.8,1.315,0.575,4.525,4.86,8.065,3.445,4.38,2.11,PASS,gallarb
26635279-127,50550785-01,TOP ASSY ERCP SCOPE,4.16,5.41,1.4,0.7,5.305,3.115,7.695,5.305,5.675,3.46,REWORK,gallarb
